,Program Name,Program Type,Avg Days Between Inspections
281,CANCARE EDUTAINMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,102.29411764705883
282,CANYON MEADOWS OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,122.07692307692308
283,CANYON MEADOWS OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,122.07692307692308
284,CAPTAIN JOHN PALLISER PRE-KINDERGARTEN AND OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,36.208333333333336
285,CAPTAIN JOHN PALLISER PRE-KINDERGARTEN AND OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,36.208333333333336
286,CAPTAIN JOHN PALLISER PRE-KINDERGARTEN AND OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,36.208333333333336
287,CAROUSEL MONTESSORI CHILDREN'S CENTRE,DAY CARE PROGRAM,50.166666666666664
288,CASTLE MOUNTAIN CHILD DEVELOPMENT CENTRE LTD,DAY CARE PROGRAM,88.6842105263158
289,CASTLE MOUNTAIN CHILD DEVELOPMENT CENTRE LTD,DAY CARE PROGRAM,88.6842105263158
290,CASTLE MOUNTAIN CHILD DEVELOPMENT CENTRE LTD.,DAY CARE PROGRAM,76.8125
291,CASTLE MOUNTAIN CHILD DEVELOPMENT CENTRE LTD.,DAY CARE PROGRAM,76.8125
292,CASTLERIDGE DAYCARE,OUT OF SCHOOL CARE PROGRAM,37.955555555555556
293,CASTLERIDGE DAYCARE,OUT OF SCHOOL CARE PROGRAM,37.955555555555556
294,CASTLERIDGE DAYCARE,OUT OF SCHOOL CARE PROGRAM,37.955555555555556
295,CASTLERIDGE DAYCARE,OUT OF SCHOOL CARE PROGRAM,37.955555555555556
296,CASTLERIDGE DAYCARE,OUT OF SCHOOL CARE PROGRAM,37.955555555555556
297,CHAPTER1 DAYCARE CHINATOWN,DAY CARE PROGRAM,57.80769230769231
298,CHAPTER1 DAYCARE ROYAL OAK,OUT OF SCHOOL CARE PROGRAM,69.8
299,CHAPTER1 DAYCARE ROYAL OAK,OUT OF SCHOOL CARE PROGRAM,69.8
300,CHAPTER1 DAYCARE ROYAL OAK,OUT OF SCHOOL CARE PROGRAM,69.8
301,CHARLESWOOD DAY NURSERY LTD.,OUT OF SCHOOL CARE PROGRAM,90.08108108108108
302,CHILD DEVELOPMENT DAYHOMES OF ALBERTA,FAMILY DAY HOME,78.74418604651163
303,CHILDREN CAN SUCCEED INC. - SUNDANCE,OUT OF SCHOOL CARE PROGRAM,145.25
304,CHILDREN CAN SUCCEED INC. - SUNDANCE,OUT OF SCHOOL CARE PROGRAM,145.25
305,CHILDREN CAN SUCCEED INC.- SUNDANCE,OUT OF SCHOOL CARE PROGRAM,95.54166666666667
306,CHILDREN COME FIRST ASSOCIATION - BANFF TRAIL,OUT OF SCHOOL CARE PROGRAM,112.6
307,CHILDREN COME FIRST ASSOCIATION - BOWCROFT,DAY CARE PROGRAM,205.0
308,CHILDREN COME FIRST ASSOCIATION - CAMBRIAN HEIGHTS,OUT OF SCHOOL CARE PROGRAM,155.55555555555554
309,CHILDREN COME FIRST ASSOCIATION - CNG,DAY CARE PROGRAM,132.66666666666666
310,CHILDREN COME FIRST ASSOCIATION - EVANSTON,OUT OF SCHOOL CARE PROGRAM,157.11111111111111
311,CHILDREN COME FIRST ASSOCIATION - HAWKWOOD,OUT OF SCHOOL CARE PROGRAM,128.0
312,CHILDREN COME FIRST ASSOCIATION - HIGHWOOD,OUT OF SCHOOL CARE PROGRAM,160.28571428571428
313,CHILDREN COME FIRST ASSOCIATION - HIGHWOOD,OUT OF SCHOOL CARE PROGRAM,160.28571428571428
314,CHILDREN COME FIRST ASSOCIATION - NORTH HAVEN,OUT OF SCHOOL CARE PROGRAM,160.14285714285714
315,CHILDREN'S CHOICE COMMUNITY CHILD CARE SERVICES,DAY CARE PROGRAM,48.37735849056604
316,CHILDREN'S CHOICE COMMUNITY CHILD CARE SERVICES,DAY CARE PROGRAM,48.37735849056604
317,CHILDREN'S CHOICE DAY CARE,DAY CARE PROGRAM,44.526315789473685
318,CHILDREN'S CHOICE DAY CARE,DAY CARE PROGRAM,44.526315789473685
319,CHILDREN'S CHOICE DAY CARE,DAY CARE PROGRAM,44.526315789473685
320,CHILDREN'S CHOICE DAY CARE,DAY CARE PROGRAM,44.526315789473685
321,CHILDREN'S CHOICE OUT OF SCHOOL PROGRAM,OUT OF SCHOOL CARE PROGRAM,110.48387096774194
322,CHILDREN'S CREATIVE LEARNING CENTRE,DAY CARE PROGRAM,73.22222222222223
323,CHILDREN'S PLACE DAY CARE,DAY CARE PROGRAM,79.9047619047619
324,CHILD'S PLAY OUT OF SCHOOL CARE @ EUGENE COSTE,OUT OF SCHOOL CARE PROGRAM,98.0
325,CHILD'S PLAY OUT OF SCHOOL CARE @ GLENDALE,OUT OF SCHOOL CARE PROGRAM,120.23529411764706
326,CHILD'S PLAY OUT OF SCHOOL CARE @ GLENMEADOWS,OUT OF SCHOOL CARE PROGRAM,90.57142857142857
327,CHILD'S PLAY OUT OF SCHOOL CARE @ GLENMEADOWS,OUT OF SCHOOL CARE PROGRAM,90.57142857142857
328,CHILD'S PLAY OUT OF SCHOOL CARE @ HOLY NAME,OUT OF SCHOOL CARE PROGRAM,120.07142857142857
329,CHILD'S PLAY OUT OF SCHOOL CARE @ ST BENEDICT,OUT OF SCHOOL CARE PROGRAM,159.83333333333334
330,CHILD'S PLAY OUT OF SCHOOL CARE @ ST BENEDICT,OUT OF SCHOOL CARE PROGRAM,159.83333333333334
331,CHILD'S PLAY OUT OF SCHOOL CARE @ ST DOMINIC,OUT OF SCHOOL CARE PROGRAM,153.16666666666666
332,CHILD'S PLAY OUT OF SCHOOL CARE @ ST. LUKE,OUT OF SCHOOL CARE PROGRAM,101.33333333333333
333,CHILD'S PLAY OUT OF SCHOOL CARE @ ST. MARGARET,OUT OF SCHOOL CARE PROGRAM,129.07692307692307
334,CHILD'S PLAY OUT OF SCHOOL CARE @ ST. PIUS,OUT OF SCHOOL CARE PROGRAM,146.6
335,CHILD'S PLAY OUT OF SCHOOL CARE @ ST. SYLVESTER,OUT OF SCHOOL CARE PROGRAM,112.42105263157895
336,CHILD'S PLAY OUT OF SCHOOL CARE @ ST.PIUS,OUT OF SCHOOL CARE PROGRAM,83.07692307692308
337,CHILD'S PLAY OUT OF SCHOOL CARE @ ST.PIUS,OUT OF SCHOOL CARE PROGRAM,83.07692307692308
338,CHILD'S PLAY OUT OF SCHOOL CARE @ WESTGATE,OUT OF SCHOOL CARE PROGRAM,65.6
339,CHILDSPLACE LEARNING CENTRES LTD.,OUT OF SCHOOL CARE PROGRAM,50.582089552238806
340,CHILDSPLACE LEARNING CENTRES LTD.,OUT OF SCHOOL CARE PROGRAM,50.582089552238806
341,CHILDSPLACE LEARNING CENTRES LTD.,OUT OF SCHOOL CARE PROGRAM,50.582089552238806
342,CHRIST CHURCH PRESCHOOL CENTRE,OUT OF SCHOOL CARE PROGRAM,71.80434782608695
343,CHRIST CHURCH PRESCHOOL CENTRE,OUT OF SCHOOL CARE PROGRAM,71.80434782608695
344,CHRIST CHURCH PRESCHOOL CENTRE,OUT OF SCHOOL CARE PROGRAM,71.80434782608695
345,CHRIST CHURCH PRESCHOOL CENTRE,OUT OF SCHOOL CARE PROGRAM,71.80434782608695
346,CHRIST CHURCH PRESCHOOL CENTRE,OUT OF SCHOOL CARE PROGRAM,71.80434782608695
347,CLEAR WATER ACADEMY DAY CARE PROGRAM,OUT OF SCHOOL CARE PROGRAM,98.22857142857143
348,CLEAR WATER ACADEMY DAY CARE PROGRAM,OUT OF SCHOOL CARE PROGRAM,98.22857142857143
349,CLEAR WATER ACADEMY DAY CARE PROGRAM,OUT OF SCHOOL CARE PROGRAM,98.22857142857143
350,CLEAR WATER ACADEMY DAY CARE PROGRAM,OUT OF SCHOOL CARE PROGRAM,98.22857142857143
351,CLEAR WATER ACADEMY OUT OF SCHOOL CARE PROGRAM,OUT OF SCHOOL CARE PROGRAM,103.52173913043478
352,CLEAR WATER ACADEMY OUT OF SCHOOL CARE PROGRAM,OUT OF SCHOOL CARE PROGRAM,103.52173913043478
353,CLEVER CUBS PRESCHOOL ACADEMY INC.,OUT OF SCHOOL CARE PROGRAM,74.11764705882354
354,CLEVER CUBS PRESCHOOL ACADEMY INC.,OUT OF SCHOOL CARE PROGRAM,74.11764705882354
355,CLEVER DAYCARE 22,DAY CARE PROGRAM,28.123456790123456
356,CLEVER DAYCARE LTD.,OUT OF SCHOOL CARE PROGRAM,21.751552795031056
357,CLEVER DAYCARE LTD.,OUT OF SCHOOL CARE PROGRAM,21.751552795031056
358,CODED MINDS - BANTING AND BEST ISTEAM LAB,OUT OF SCHOOL CARE PROGRAM,72.5909090909091
359,CODED MINDS - ERIC HARVIE ISTEAM LAB,OUT OF SCHOOL CARE PROGRAM,90.44444444444444
360,CODED MINDS - RAMSAY ISTEAM LAB,OUT OF SCHOOL CARE PROGRAM,38.20454545454545
361,CODED MINDS - RAMSAY ISTEAM LAB,OUT OF SCHOOL CARE PROGRAM,38.20454545454545
362,CODED MINDS - RAMSAY ISTEAM LAB,OUT OF SCHOOL CARE PROGRAM,38.20454545454545
363,CODED MINDS - RAMSAY ISTEAM LAB,OUT OF SCHOOL CARE PROGRAM,38.20454545454545
364,CODED MINDS - SIMONS VALLEY ISTEAM LAB,OUT OF SCHOOL CARE PROGRAM,48.1764705882353
365,CODED MINDS - SIMONS VALLEY ISTEAM LAB,OUT OF SCHOOL CARE PROGRAM,48.1764705882353
366,CODED MINDS - SIMONS VALLEY ISTEAM LAB,OUT OF SCHOOL CARE PROGRAM,48.1764705882353
367,CODED MINDS - SIMONS VALLEY ISTEAM LAB,OUT OF SCHOOL CARE PROGRAM,48.1764705882353
368,CODED MINDS - TUSCANY ISTEAM LAB,OUT OF SCHOOL CARE PROGRAM,108.53333333333333
369,COLONEL WALKER PROGRAMS,OUT OF SCHOOL CARE PROGRAM,147.6086956521739
370,COMMON DIGS FOREST SCHOOL - ROSEMONT,OUT OF SCHOOL CARE PROGRAM,137.16666666666666
371,CORNERSTONE CHILD DAY CARE INC PHASE 2,DAY CARE PROGRAM,32.65277777777778
372,CORNERSTONE CHILD DAY CARE INC. PHASE 2,DAY CARE PROGRAM,101.5
373,CORNERSTONE CHILD DAYCARE INC. PHASE 1,DAY CARE PROGRAM,75.05555555555556
374,CREATIONS CHILD CARE INC.,OUT OF SCHOOL CARE PROGRAM,53.9375
375,CREATIONS CHILD CARE INC.,OUT OF SCHOOL CARE PROGRAM,53.9375
376,CREATIONS CHILD CARE INC.,OUT OF SCHOOL CARE PROGRAM,53.9375
377,CREATIONS CHILD CARE INC.,OUT OF SCHOOL CARE PROGRAM,53.9375
378,CREATIONS CHILD CARE INC.,OUT OF SCHOOL CARE PROGRAM,53.9375
379,CREATIVE LEARNING CENTRE,OUT OF SCHOOL CARE PROGRAM,29.786324786324787
380,CREATIVE LEARNING CENTRE,OUT OF SCHOOL CARE PROGRAM,29.786324786324787
381,CREATIVE LEARNING CENTRE,OUT OF SCHOOL CARE PROGRAM,29.786324786324787
382,CREATIVE WORLD,OUT OF SCHOOL CARE PROGRAM,74.1875
383,CREATIVE WORLD,OUT OF SCHOOL CARE PROGRAM,74.1875
384,CREATIVE WORLD,OUT OF SCHOOL CARE PROGRAM,74.1875
385,CREATIVE WORLD,OUT OF SCHOOL CARE PROGRAM,74.1875
386,CROSS CULTURAL CHILDREN'S CENTER,OUT OF SCHOOL CARE PROGRAM,137.15384615384616
387,CROSS CULTURAL CHILDREN'S CENTER,OUT OF SCHOOL CARE PROGRAM,137.15384615384616
388,CROSSROADS COMMUNITY ASSOCIATION PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,126.85185185185185
389,CROSSROADS COMMUNITY ASSOCIATION PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,126.85185185185185
390,CROSSROADS COMMUNITY ASSOCIATION PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,126.85185185185185
391,CUPS CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,154.0
392,CUPS-ONE WORLD CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,48.16326530612245
393,CUPS-ONE WORLD CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,48.16326530612245
394,CURIOSITY CORNER PRESCHOOL INC.,OUT OF SCHOOL CARE PROGRAM,123.92857142857143
395,DALHOUSIE OUT OF SCHOOL AND PLAYSCHOOL,OUT OF SCHOOL CARE PROGRAM,49.9
396,DALHOUSIE OUT OF SCHOOL CARE - DALHOUSIE ELEMENTARY,OUT OF SCHOOL CARE PROGRAM,70.0
397,DALHOUSIE OUT OF SCHOOL CARE - DALHOUSIE ELEMENTARY,OUT OF SCHOOL CARE PROGRAM,70.0
398,DALHOUSIE OUT OF SCHOOL CARE - DALHOUSIE ELEMENTARY,OUT OF SCHOOL CARE PROGRAM,70.0
399,DALHOUSIE OUT OF SCHOOL CARE WEST DALHOUSIE ELEMENTARY,OUT OF SCHOOL CARE PROGRAM,103.54545454545455
400,DALHOUSIE OUT OF SCHOOL CARE WEST DALHOUSIE ELEMENTARY,OUT OF SCHOOL CARE PROGRAM,103.54545454545455
401,DALHOUSIE OUT OF SCHOOL CARE WEST DALHOUSIE ELEMENTARY,OUT OF SCHOOL CARE PROGRAM,103.54545454545455
402,DANA DAY CARE LTD.,OUT OF SCHOOL CARE PROGRAM,69.14
403,DAVAR CHILD CARE SOCIETY,FAMILY DAY HOME,92.72222222222223
404,DEER RUN COMMUNITY CHILD CARE,OUT OF SCHOOL CARE PROGRAM,39.23255813953488
405,DEER RUN COMMUNITY CHILD CARE,OUT OF SCHOOL CARE PROGRAM,39.23255813953488
406,DEER RUN COMMUNITY CHILD CARE,OUT OF SCHOOL CARE PROGRAM,39.23255813953488
407,DEER RUN COMMUNITY CHILD CARE,OUT OF SCHOOL CARE PROGRAM,39.23255813953488
408,DEER RUN COMMUNITY CHILD CARE,OUT OF SCHOOL CARE PROGRAM,39.23255813953488
409,DEER RUN COMMUNITY CHILD CARE,OUT OF SCHOOL CARE PROGRAM,39.23255813953488
410,DEER RUN COMMUNITY CHILD CARE,OUT OF SCHOOL CARE PROGRAM,39.23255813953488
411,DISCOVERY CHILD CARE INC.,OUT OF SCHOOL CARE PROGRAM,56.12698412698413
412,DISCOVERY CHILD CARE INC.,OUT OF SCHOOL CARE PROGRAM,56.12698412698413
413,DISCOVERY CHILD CARE INC.,OUT OF SCHOOL CARE PROGRAM,56.12698412698413
414,DISCOVERY CHILD CARE INC.,OUT OF SCHOOL CARE PROGRAM,56.12698412698413
415,DISCOVERY PRESCHOOL SOCIETY OF CALGARY,OUT OF SCHOOL CARE PROGRAM,125.52
416,DOMINICAN SISTERS DAY CARE CENTRE,OUT OF SCHOOL CARE PROGRAM,126.26923076923077
417,DOUGLASDALE  -  A STEP AHEAD CHILD DEVELOPMENT SERVICES LTD.,OUT OF SCHOOL CARE PROGRAM,63.333333333333336
418,DOUGLASDALE - A STEP AHEAD CHILD DEVELOPMENT SERVICES LTD.,OUT OF SCHOOL CARE PROGRAM,85.95
419,DOVER DAY CARE,OUT OF SCHOOL CARE PROGRAM,26.45689655172414
420,DOWNTOWN CALGARY MONTESSORI CHILD CARE,OUT OF SCHOOL CARE PROGRAM,64.625
421,EARLY DISCOVERIES NURSERY SCHOOL - HAWKWOOD,OUT OF SCHOOL CARE PROGRAM,130.3846153846154
422,EARLY DISCOVERIES NURSERY SCHOOL - THORNCLIFFE,OUT OF SCHOOL CARE PROGRAM,121.96153846153847
423,EARLY DISCOVERIES NURSERY SCHOOL- PARKDALE,OUT OF SCHOOL CARE PROGRAM,131.21428571428572
424,EARLY DISCOVERIES NURSERY SCHOOL- ROYAL OAK,OUT OF SCHOOL CARE PROGRAM,89.375
425,EARLY DISCOVERIES NURSERY SCHOOL-KINCORA,OUT OF SCHOOL CARE PROGRAM,115.28571428571429
426,EARLY EXPLORERS LEARNING CENTRE LTD,FAMILY DAY HOME,39.770833333333336
427,EARLY LEARNING CHILDHOOD DAYHOME,OUT OF SCHOOL CARE PROGRAM,76.2
428,EARLY MINDS OUT OF SCHOOL CARE - ST BONIFACE,OUT OF SCHOOL CARE PROGRAM,157.41666666666666
429,EDELWEISS PREPARATORY SCHOOL LTD.,OUT OF SCHOOL CARE PROGRAM,123.73913043478261
430,EDGEMONT CHILDCARE CENTRE,OUT OF SCHOOL CARE PROGRAM,28.704918032786885
431,EDGEMONT EDUSARC,OUT OF SCHOOL CARE PROGRAM,148.08695652173913
432,EDUCENTRE EARLY LEARNING,DAY CARE PROGRAM,137.66666666666666
433,ESG CHILD PLAYCARE CENTER,OUT OF SCHOOL CARE PROGRAM,18.262569832402235
434,ESG CHILD PLAYCARE CENTER,OUT OF SCHOOL CARE PROGRAM,18.262569832402235
435,ESG CHILD PLAYCARE CENTER,FAMILY DAY HOME,18.262569832402235
436,ESG CHILD PLAYCARE CENTER,FAMILY DAY HOME,18.262569832402235
437,ESG CHILD PLAYCARE CENTER,FAMILY DAY HOME,18.262569832402235
438,EVERGREEN - SHAWNEE DAYCARE LTD,OUT OF SCHOOL CARE PROGRAM,62.64705882352941
439,EVERGREEN CHILD CARE,PRE-SCHOOL PROGRAM,91.26923076923077
440,EVERGREEN CHILD CARE,PRE-SCHOOL PROGRAM,91.26923076923077
441,EVERGREEN CHILD CARE,PRE-SCHOOL PROGRAM,91.26923076923077
442,FALCONRIDGE/CASTLERIDGE COMMUNITY ASSOCIATION - BUZZ CLUB,DAY CARE PROGRAM,88.26315789473684
443,FALCONRIDGE/CASTLERIDGE PRESCHOOL PROGRAM,DAY CARE PROGRAM,64.26470588235294
444,FAMILY FIRST CREATIVE LEARNING CENTRE INC.,DAY CARE PROGRAM,68.52380952380952
445,FAMILY FIRST CREATIVE LEARNING CENTRE INC.,DAY CARE PROGRAM,68.52380952380952
446,FIRST STEPS ACADEMY,DAY CARE PROGRAM,28.70940170940171
447,FIRST STEPS KIDS PRESCHOOL AND YOUTH CENTRE (BEFORE & AFTER CARE),OUT OF SCHOOL CARE PROGRAM,14.936170212765957
448,FIRST STEPS KIDS PRESCHOOL AND YOUTH CENTRE (BEFORE & AFTER CARE),OUT OF SCHOOL CARE PROGRAM,14.936170212765957
449,FIRST STEPS KIDS PRESCHOOL AND YOUTH CENTRE (BEFORE & AFTER CARE),OUT OF SCHOOL CARE PROGRAM,14.936170212765957
450,FIT KIDS CARE,OUT OF SCHOOL CARE PROGRAM,51.0
451,FIT KIDS CARE,OUT OF SCHOOL CARE PROGRAM,51.0
452,FIT KIDS CARE,OUT OF SCHOOL CARE PROGRAM,51.0
453,FIVE STAR GROUP FAMILY CHILD CARE,OUT OF SCHOOL CARE PROGRAM,150.5
454,FIVE STAR GROUP FAMILY CHILD CARE,OUT OF SCHOOL CARE PROGRAM,150.5
455,FLEDGLINGS EDUCARE CENTRE,OUT OF SCHOOL CARE PROGRAM,8.989473684210527
456,FLEDGLINGS EDUCARE CENTRE,OUT OF SCHOOL CARE PROGRAM,8.989473684210527
457,FLEDGLINGS EDUCARE CENTRE,OUT OF SCHOOL CARE PROGRAM,8.989473684210527
458,FOOTHILLS ALLIANCE PRESCHOOL SOCIETY,OUT OF SCHOOL CARE PROGRAM,110.61290322580645
459,FRANKLIN CHILDREN'S CENTRE SOCIETY,OUT OF SCHOOL CARE PROGRAM,71.61702127659575
460,FREE TO BE KIDZ,OUT OF SCHOOL CARE PROGRAM,45.333333333333336
461,FREE TO BE KIDZ EARLY LEARNING CENTER,OUT OF SCHOOL CARE PROGRAM,60.56521739130435
462,FREE TO BE KIDZ EARLY LEARNING CENTER,OUT OF SCHOOL CARE PROGRAM,60.56521739130435
463,FUELING BRAINS ACADEMY CENTENNIAL,DAY CARE PROGRAM,40.65217391304348
464,FUELING BRAINS ACADEMY CENTENNIAL,DAY CARE PROGRAM,40.65217391304348
465,FUELING BRAINS ACADEMY MCKNIGHT,FAMILY DAY HOME,17.50877192982456
466,FUELING BRAINS ACADEMY MCKNIGHT,FAMILY DAY HOME,17.50877192982456
467,FUELING BRAINS ACADEMY NEW BRIGHTON,OUT OF SCHOOL CARE PROGRAM,42.23809523809524
468,FUELING BRAINS ACADEMY NEW BRIGHTON,OUT OF SCHOOL CARE PROGRAM,42.23809523809524
469,FUELING BRAINS ACADEMY NEW BRIGHTON,OUT OF SCHOOL CARE PROGRAM,42.23809523809524
470,FUELING BRAINS ACADEMY NEW BRIGHTON,OUT OF SCHOOL CARE PROGRAM,42.23809523809524
471,FUELING BRAINS ACADEMY WALDEN,OUT OF SCHOOL CARE PROGRAM,95.7
472,FUN 2 LEARN PRESCHOOL LTD.,PRE-SCHOOL PROGRAM,138.29166666666666
473,FUN 2 LEARN PRESCHOOL LTD.,PRE-SCHOOL PROGRAM,138.29166666666666
474,GBC CHILDCARE CENTRE,FAMILY DAY HOME,52.76923076923077
475,GLENBROOK PRESCHOOL SOCIETY,OUT OF SCHOOL CARE PROGRAM,149.75
476,GLENDALE COMMUNITY PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,53.03636363636364
477,GLENDALE COMMUNITY PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,53.03636363636364
478,GLENDALE COMMUNITY PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,53.03636363636364
479,GLENDALE COMMUNITY PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,53.03636363636364
480,GLOBAL KIDS ACADEMY,DAY CARE PROGRAM,39.81818181818182
481,GLOBAL KIDS II,DAY CARE PROGRAM,56.48
482,GLOBAL KIDS II,DAY CARE PROGRAM,56.48
483,GLOBAL KIDS II,DAY CARE PROGRAM,56.48
484,GOOD START DAYCARE,DAY CARE PROGRAM,30.0
485,GOOD START DAYCARE,DAY CARE PROGRAM,30.0
486,GOOD START DAYCARE - OOSC,DAY CARE PROGRAM,60.708333333333336
487,GREAT BEGINNINGS PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,98.75757575757575
488,GREAT JOURNEYS LEARNING CENTER,OUT OF SCHOOL CARE PROGRAM,34.61038961038961
489,GREAT JOURNEYS LEARNING CENTER,OUT OF SCHOOL CARE PROGRAM,34.61038961038961
490,GREAT JOURNEYS LEARNING CENTER,OUT OF SCHOOL CARE PROGRAM,34.61038961038961
491,GREAT JOURNEYS LEARNING CENTER,OUT OF SCHOOL CARE PROGRAM,34.61038961038961
492,GREAT JOURNEYS LEARNING CENTER,OUT OF SCHOOL CARE PROGRAM,34.61038961038961
493,GREAT JOURNEYS LEARNING CENTER,OUT OF SCHOOL CARE PROGRAM,34.61038961038961
494,GREAT MINDS,OUT OF SCHOOL CARE PROGRAM,
495,GREEN DOOR NURSERY SCHOOL LTD.,OUT OF SCHOOL CARE PROGRAM,143.75
496,GROW AND LEARN CHILDCARE AND PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,31.339622641509433
497,HAPPY DAYS PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,117.58823529411765
498,HAPPY LAND LEARNING CENTER INC.,OUT OF SCHOOL CARE PROGRAM,104.41666666666667
499,HAPPY LAND LEARNING CENTER INC.,OUT OF SCHOOL CARE PROGRAM,104.41666666666667
500,HAPPY LAND LEARNING CENTER INC.,OUT OF SCHOOL CARE PROGRAM,104.41666666666667
501,HAPPY SOULS PLAYSCHOOL INC.,OUT OF SCHOOL CARE PROGRAM,68.175
502,HAPPY SOULS PLAYSCHOOL INC.,OUT OF SCHOOL CARE PROGRAM,68.175
503,HAPPY TALES CHILDCARE,OUT OF SCHOOL CARE PROGRAM,0.0
504,HAPPY TIME CHILD CARE (KILLARNEY CENTRE),OUT OF SCHOOL CARE PROGRAM,58.8
505,HAPPY TIME CHILD CARE (KILLARNEY CENTRE),OUT OF SCHOOL CARE PROGRAM,58.8
506,HAPPY TIME CHILD CARE CENTRE,OUT OF SCHOOL CARE PROGRAM,32.357798165137616
507,HAPPY TIME CHILD CARE CENTRE,OUT OF SCHOOL CARE PROGRAM,32.357798165137616
508,HAWKS KIDS OUT OF SCHOOL CARE PROGRAM,OUT OF SCHOOL CARE PROGRAM,123.83333333333333
509,HAWKWOOD  CHILDCARE CENTRE LIMITED,OUT OF SCHOOL CARE PROGRAM,37.388888888888886
510,HAWKWOOD CHILD CARE CENTRE LIMITED,DAY CARE PROGRAM,65.7
511,HAWKWOOD CHILD CARE CENTRE LIMITED,OUT OF SCHOOL CARE PROGRAM,65.7
512,HAWKWOOD CHILDCARE CENTRE LIMITED,OUT OF SCHOOL CARE PROGRAM,37.32786885245902
513,HAYSBORO COMMUNITY PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,133.19230769230768
514,HEARTLAND AGENCY - MONTEREY PARK,DAY CARE PROGRAM,128.19230769230768
515,HEARTLAND AGENCY (THE) WESTSIDE,OUT OF SCHOOL CARE PROGRAM,91.4054054054054
516,HEARTLAND AGENCY (THE) WESTSIDE,OUT OF SCHOOL CARE PROGRAM,91.4054054054054
517,HERITAGE EARLY LEARNING PROGRAM,OUT OF SCHOOL CARE PROGRAM,127.5
518,HIGHLAND PARK COMMUNITY PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,57.78260869565217
519,HILLHURST SUNNYSIDE DAYCARE/OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,30.669642857142858
520,HILLHURST SUNNYSIDE DAYCARE/OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,30.669642857142858
521,HILLHURST SUNNYSIDE DAYCARE/OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,30.669642857142858
522,HINA'S DAYCARE,OUT OF SCHOOL CARE PROGRAM,89.76923076923077
523,HINA'S DAYCARE,OUT OF SCHOOL CARE PROGRAM,89.76923076923077
524,HOLY FAMILY PRESCHOOL & EDUCATIONAL CENTRE LTD.,OUT OF SCHOOL CARE PROGRAM,67.24444444444444
525,HONEY BEAR DAY CARE,DAY CARE PROGRAM,37.67045454545455
526,HONEY BEAR DAY CARE,DAY CARE PROGRAM,37.67045454545455
527,HONEY BEAR DAY CARE,DAY CARE PROGRAM,37.67045454545455
528,HONEY BEAR OUT OF SCHOOL CARE,DAY CARE PROGRAM,62.19230769230769
529,HOPSCOTCH BEFORE AND AFTER CARE,OUT OF SCHOOL CARE PROGRAM,48.793103448275865
530,HOPSCOTCH BEFORE AND AFTER CARE,OUT OF SCHOOL CARE PROGRAM,48.793103448275865
531,HOPSCOTCH BEFORE AND AFTER CARE,OUT OF SCHOOL CARE PROGRAM,48.793103448275865
532,HOPSCOTCH BEFORE AND AFTER CARE,OUT OF SCHOOL CARE PROGRAM,48.793103448275865
533,HOPSCOTCH BEFORE AND AFTER CARE CKE,OUT OF SCHOOL CARE PROGRAM,80.16666666666667
534,HOPSCOTCH BEFORE AND AFTER CARE CKE,OUT OF SCHOOL CARE PROGRAM,80.16666666666667
535,HOPSCOTCH BEFORE AND AFTER CARE CKE,OUT OF SCHOOL CARE PROGRAM,80.16666666666667
536,HOPSCOTCH BEFORE AND AFTER CARE CKE,OUT OF SCHOOL CARE PROGRAM,80.16666666666667
537,HORIZON ACADEMY CHILDCARE,OUT OF SCHOOL CARE PROGRAM,45.125
538,HOUNSFIELD HEIGHTS BRIAR HILL COMMUNITY ASSOCIATION PLAYSCHOOL,OUT OF SCHOOL CARE PROGRAM,158.38888888888889
539,HUNTINGTON HILLS COMMUNITY ASSOCIATION CHILD CARE PROGRAM,DAY CARE PROGRAM,20.596385542168676
540,HUNTINGTON HILLS COMMUNITY ASSOCIATION CHILD CARE PROGRAM,OUT OF SCHOOL CARE PROGRAM,20.596385542168676
